heading,first,last,file,leg_title,notes,already_checked
Seafarers’ Wages Bill [Hl] - Second Reading,uk.org.publicwhip/lords/2022-07-20a.1974.3,uk.org.publicwhip/lords/2022-07-20a.2000.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2022-07-20a.xml,Seafarers Wages Act 2023,,1
Covert Human Intelligence Sources (Criminal Conduct) Bill - Second Reading,uk.org.publicwhip/lords/2020-11-11b.1042.2,uk.org.publicwhip/lords/2020-11-11b.1115.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2020-11-11b.xml,Covert Human Intelligence Sources (Criminal Conduct) Act 2021,,1
Social Security Contributions (Share Options) Bill,uk.org.publicwhip/lords/2001-04-02a.604.3,uk.org.publicwhip/lords/2001-04-02a.616.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2001-04-02a.xml,Social Security Contributions (Share Options) Act 2001,,1
Criminal Justice And Police Bill,uk.org.publicwhip/lords/2001-04-02a.655.5,uk.org.publicwhip/lords/2001-04-02a.716.2,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2001-04-02a.xml,Criminal Justice and Police Act 2001,,1
Borough Freedom (Family Succession) Bill [Hl],uk.org.publicwhip/lords/2005-07-05b.539.7,uk.org.publicwhip/lords/2005-07-05b.544.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2005-07-05b.xml,NA,,1
London Local Authorities Bill [Hl],uk.org.publicwhip/lords/2005-07-05b.544.2,uk.org.publicwhip/lords/2005-07-05b.574.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2005-07-05b.xml,NA,,1
Kew Gardens (Leases) (No. 3) Bill [Hl] - Second Reading,uk.org.publicwhip/lords/2019-05-07c.1146.3,uk.org.publicwhip/lords/2019-05-07c.1172.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2019-05-07c.xml,Kew Gardens (Leases) Act 2019,NA,NA
Immigration Bill — Second Reading,uk.org.publicwhip/lords/2014-02-10a.415.1,uk.org.publicwhip/lords/2014-02-10a.443.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2014-02-10a.xml,Immigration Act 2014,NA,NA
Infrastructure (Financial Assistance) Bill — Second Reading And Remaining Stages,uk.org.publicwhip/lords/2012-10-23a.153.5,uk.org.publicwhip/lords/2012-10-23a.178.2,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2012-10-23a.xml,Infrastructure (Financial Assistance) Act 2012,NA,NA
Human Tissue Bill,uk.org.publicwhip/lords/2004-07-22a.365.3,uk.org.publicwhip/lords/2004-07-22a.431.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2004-07-22a.xml,Human Tissue Act 2004,,1
Direct Payments To Farmers (Legislative Continuity) Bill - Second Reading (And Remaining Stages),uk.org.publicwhip/lords/2020-01-29b.1448.3,uk.org.publicwhip/lords/2020-01-29b.1478.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2020-01-29b.xml,Direct Payments to Farmers (Legislative Continuity) Act 2020,,1
European Communities (Amendment) Bill,uk.org.publicwhip/lords/2001-11-01a.1521.1,uk.org.publicwhip/lords/2001-11-01a.1627.6,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2001-11-01a.xml,European Communities (Amendment) Act 2002 (repealed),,1
Corporate Insolvency And Governance Bill - Second Reading,uk.org.publicwhip/lords/2020-06-09a.1672.5,uk.org.publicwhip/lords/2020-06-09a.1732.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2020-06-09a.xml,Corporate Insolvency and Governance Act 2020,,1
Mental Capacity Bill,uk.org.publicwhip/lords/2005-01-10a.11.5,uk.org.publicwhip/lords/2005-01-10a.26.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2005-01-10a.xml,Mental Capacity Act 2005,,1
Parliamentary Constituencies Bill - Second Reading,uk.org.publicwhip/lords/2020-07-27b.34.4,uk.org.publicwhip/lords/2020-07-27b.93.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2020-07-27b.xml,Parliamentary Constituencies Act 2020,,1
Second Reading,uk.org.publicwhip/lords/2012-12-11a.996.3,uk.org.publicwhip/lords/2012-12-11a.1028.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2012-12-11a.xml,Police (Complaints and Conduct) Act 2012,NA,NA
House Of Commons Commission Bill — Second Reading,uk.org.publicwhip/lords/2015-03-12a.772.7,uk.org.publicwhip/lords/2015-03-12a.780.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2015-03-12a.xml,House of Commons Commission Act 2015,NA,NA
European Union (Implications Of Withdrawal) Bill [H.l.],uk.org.publicwhip/lords/2000-03-17a.1805.4,uk.org.publicwhip/lords/2000-03-17a.1885.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2000-03-17a.xml,NA,,1
Copyright And Trade Marks Bill [H.l.],uk.org.publicwhip/lords/2000-03-17a.1885.1,uk.org.publicwhip/lords/2000-03-17a.1906.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2000-03-17a.xml,NA,,1
Mobile Telephones (Re-Programming) Bill [Hl],uk.org.publicwhip/lords/2002-05-16a.477.1,uk.org.publicwhip/lords/2002-05-16a.484.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2002-05-16a.xml,Mobile Telephones (Re-programming) Act 2002,,1
Firearms Bill - Second Reading,uk.org.publicwhip/lords/2023-07-14a.1983.1,uk.org.publicwhip/lords/2023-07-14a.1994.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2023-07-14a.xml,Firearms Act 2023,,1
Animals (Low-Welfare Activities Abroad) Bill - Second Reading,uk.org.publicwhip/lords/2023-07-14a.1994.2,uk.org.publicwhip/lords/2023-07-14a.2006.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2023-07-14a.xml,NA,,1
Pensions (Extension Of Automatic Enrolment) (No. 2) Bill - Second Reading,uk.org.publicwhip/lords/2023-07-14a.2013.2,uk.org.publicwhip/lords/2023-07-14a.2027.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2023-07-14a.xml,Pensions (Extension of Automatic Enrolment) Act 2023,,1
Second Reading,uk.org.publicwhip/lords/2015-02-12a.1364.8,uk.org.publicwhip/lords/2015-02-12a.1386.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2015-02-12a.xml,Lords Spiritual (Women) Act 2015,NA,NA
House Of Lords (Peerage Nominations) Bill [Hl] - Second Reading,uk.org.publicwhip/lords/2022-11-18b.1091.1,uk.org.publicwhip/lords/2022-11-18b.1129.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2022-11-18b.xml,NA,,1
Air Traffic Management And Unmanned Aircraft Bill [Hl] - Second Reading,uk.org.publicwhip/lords/2020-01-27a.1264.5,uk.org.publicwhip/lords/2020-01-27a.1296.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2020-01-27a.xml,Air Traffic Management and Unmanned Aircraft Act 2021,NA,NA
Second Reading,uk.org.publicwhip/lords/2012-10-19a.1655.3,uk.org.publicwhip/lords/2012-10-19a.1682.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2012-10-19a.xml,NA,NA,NA
Second Reading,uk.org.publicwhip/lords/2012-10-19a.1682.5,uk.org.publicwhip/lords/2012-10-19a.1715.2,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2012-10-19a.xml,NA,NA,NA
National Health Service Bill [Hl],uk.org.publicwhip/lords/2006-06-19d.515.1,uk.org.publicwhip/lords/2006-06-19d.516.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2006-06-19d.xml,National Health Service Act 2006,,1
National Health Service (Wales) Bill [Hl],uk.org.publicwhip/lords/2006-06-19d.516.1,uk.org.publicwhip/lords/2006-06-19d.516.2,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2006-06-19d.xml,National Health Service (Wales) Act 2006,,1
National Health Service (Consequential Provisions) Bill [Hl],uk.org.publicwhip/lords/2006-06-19d.516.3,uk.org.publicwhip/lords/2006-06-19d.516.5,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2006-06-19d.xml,National Health Service (Consequential Provisions) Act 2006,,1
Ivory Bill - Second Reading,uk.org.publicwhip/lords/2018-07-17b.1143.7,uk.org.publicwhip/lords/2018-07-17b.1198.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2018-07-17b.xml,Ivory Act 2018,,1
Highgate Cemetery Bill [Hl] - Second Reading,uk.org.publicwhip/lords/2020-02-12c.2268.6,uk.org.publicwhip/lords/2020-02-12c.2269.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2020-02-12c.xml,NA,,1
Prisons (Interference With Wireless Telegraphy) Bill — Second Reading,uk.org.publicwhip/lords/2012-11-09a.1205.1,uk.org.publicwhip/lords/2012-11-09a.1212.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2012-11-09a.xml,Prisons (Interference with Wireless Telegraphy) Act 2012,NA,NA
Online Safety Bill [Hl] — Second Reading,uk.org.publicwhip/lords/2012-11-09a.1212.1,uk.org.publicwhip/lords/2012-11-09a.1250.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2012-11-09a.xml,NA,NA,NA
Airports (Amendment) Bill [Hl] — Second Reading,uk.org.publicwhip/lords/2012-11-09a.1250.1,uk.org.publicwhip/lords/2012-11-09a.1263.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2012-11-09a.xml,NA,NA,NA
Consolidated Fund (Appropriation) (No. 2) Bill,uk.org.publicwhip/lords/2007-07-17a.135.4,uk.org.publicwhip/lords/2007-07-17a.135.5,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2007-07-17a.xml,NA,,1
Finance Bill,uk.org.publicwhip/lords/2007-07-17a.158.1,uk.org.publicwhip/lords/2007-07-17a.191.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2007-07-17a.xml,Finance Act 2007,,1
Telecommunications Infrastructure (Relief From Non-Domestic Rates) Bill - Second Reading,uk.org.publicwhip/lords/2017-10-09b.15.3,uk.org.publicwhip/lords/2017-10-09b.25.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2017-10-09b.xml,Telecommunications Infrastructure (Relief from Non-Domestic Rates) Act 2018,,1
Criminal Justice And Court Services Bill,uk.org.publicwhip/lords/2000-07-03a.1292.3,uk.org.publicwhip/lords/2000-07-03a.1341.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2000-07-03a.xml,Criminal Justice and Courts Services Act 2000,,1
Second Reading (And Remaining Stages),uk.org.publicwhip/lords/2010-11-22a.964.6,uk.org.publicwhip/lords/2010-11-22a.978.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2010-11-22a.xml,Finance (No. 2) Act 2010,NA,NA
Second Reading,uk.org.publicwhip/lords/2012-11-05b.774.3,uk.org.publicwhip/lords/2012-11-05b.777.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2012-11-05b.xml,Statute Law (Repeals) Act 2013,NA,NA
Second Reading,uk.org.publicwhip/lords/2010-07-27a.1250.5,uk.org.publicwhip/lords/2010-07-27a.1286.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2010-07-27a.xml,Terrorist Asset-Freezing etc. Act 2010,NA,NA
Telecommunications Infrastructure (Leasehold Property) Bill - Second Reading,uk.org.publicwhip/lords/2020-04-22a.66.3,uk.org.publicwhip/lords/2020-04-22a.73.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2020-04-22a.xml,Telecommunications Infrastructure (Leasehold Property) Act 2021,,1
National Security And Investment Bill - Second Reading,uk.org.publicwhip/lords/2021-02-04c.2332.2,uk.org.publicwhip/lords/2021-02-04c.2393.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2021-02-04c.xml,National Security and Investment Act 2021,,1
Violent Crime Reduction Bill,uk.org.publicwhip/lords/2006-03-29b.808.1,uk.org.publicwhip/lords/2006-03-29b.850.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2006-03-29b.xml,Violent Crime Reduction Act 2006,,1
Second Reading,uk.org.publicwhip/lords/2011-11-15a.581.3,uk.org.publicwhip/lords/2011-11-15a.581.4,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2011-11-15a.xml,NA,NA,NA
Parliament (Joint Departments) Bill [Hl],uk.org.publicwhip/lords/2007-03-01b.1635.126,uk.org.publicwhip/lords/2007-03-01b.1635.131,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2007-03-01b.xml,Parliament (Joint Departments) Act 2007,,1
Clean Neighbourhoods And Environment Bill,uk.org.publicwhip/lords/2005-03-22b.179.4,uk.org.publicwhip/lords/2005-03-22b.213.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2005-03-22b.xml,Clean Neighbourhoods and Environment Act 2005,,1
Divorce (Financial Provision) Bill [Hl] - Second Reading,uk.org.publicwhip/lords/2018-05-11a.375.1,uk.org.publicwhip/lords/2018-05-11a.402.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2018-05-11a.xml,NA,,1
Fire Safety Bill - Second Reading,uk.org.publicwhip/lords/2020-10-01b.317.1,uk.org.publicwhip/lords/2020-10-01b.359.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2020-10-01b.xml,Fire Safety Act 2021,,1
Second Reading,uk.org.publicwhip/lords/2013-05-21a.746.3,uk.org.publicwhip/lords/2013-05-21a.834.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2013-05-21a.xml,Care Act 2014,NA,NA
Legislative And Regulatory Reform Bill,uk.org.publicwhip/lords/2006-06-13c.126.1,uk.org.publicwhip/lords/2006-06-13c.190.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2006-06-13c.xml,Legislative and Regulatory Reform Act 2006,,1
Housing Corporation (Delegation) Etc. Bill,uk.org.publicwhip/lords/2006-06-13c.190.1,uk.org.publicwhip/lords/2006-06-13c.202.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2006-06-13c.xml,Housing Corporation (Delegation) etc. Act 2006,,1
Academies Bill [Hl] — Second Reading,uk.org.publicwhip/lords/2010-06-07a.506.5,uk.org.publicwhip/lords/2010-06-07a.589.4,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2010-06-07a.xml,Academies Act 2010,NA,NA
Hunting Trophies (Import Prohibition) Bill - Second Reading,uk.org.publicwhip/lords/2023-06-16b.2211.2,uk.org.publicwhip/lords/2023-06-16b.2246.2,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2023-06-16b.xml,NA,,1
Powers Of Attorney Bill - Second Reading,uk.org.publicwhip/lords/2023-06-16b.2246.3,uk.org.publicwhip/lords/2023-06-16b.2257.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2023-06-16b.xml,Powers of Attorney Act 2023,,1
Workers (Predictable Terms And Conditions) Bill - Second Reading,uk.org.publicwhip/lords/2023-06-16b.2257.1,uk.org.publicwhip/lords/2023-06-16b.2267.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2023-06-16b.xml,Workers (Predictable Terms and Conditions) Act 2023,,1
Public Advocate Bill [Hl] - Second Reading,uk.org.publicwhip/lords/2023-06-16b.2267.1,uk.org.publicwhip/lords/2023-06-16b.2275.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2023-06-16b.xml,NA,,1
Protection From Sex-Based Harassment In Public Bill - Second Reading,uk.org.publicwhip/lords/2023-06-16b.2275.1,uk.org.publicwhip/lords/2023-06-16b.2283.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2023-06-16b.xml,Protection from Sex-based Harassment in Public Act 2023,,1
Second Reading,uk.org.publicwhip/lords/2013-06-12a.1604.10,uk.org.publicwhip/lords/2013-06-12a.1605.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2013-06-12a.xml,NA,NA,NA
Licensing Bill [Hl],uk.org.publicwhip/lords/2002-11-26a.640.1,uk.org.publicwhip/lords/2002-11-26a.656.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2002-11-26a.xml,Licensing Act 2003,,1
National Insurance Contributions Bill,uk.org.publicwhip/lords/2002-07-02a.127.1,uk.org.publicwhip/lords/2002-07-02a.138.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2002-07-02a.xml,National Insurance Contributions Act 2002,,1
Enterprise Bill,uk.org.publicwhip/lords/2002-07-02a.138.1,uk.org.publicwhip/lords/2002-07-02a.190.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2002-07-02a.xml,Enterprise Act 2002,,1
Succession To The Crown Bill — Second Reading,uk.org.publicwhip/lords/2013-02-14a.782.8,uk.org.publicwhip/lords/2013-02-14a.836.5,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2013-02-14a.xml,Succession to the Crown Act 2013,NA,NA
Government Of Wales (Devolved Powers) Bill [Hl] - Second Reading,uk.org.publicwhip/lords/2022-10-28a.1643.1,uk.org.publicwhip/lords/2022-10-28a.1661.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2022-10-28a.xml,NA,,1
Coroners (Determination Of Suicide) Bill [Hl] - Second Reading,uk.org.publicwhip/lords/2022-10-28a.1661.1,uk.org.publicwhip/lords/2022-10-28a.1674.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2022-10-28a.xml,NA,,1
"Women, Peace And Security Bill [Hl] - Second Reading",uk.org.publicwhip/lords/2022-10-28a.1674.1,uk.org.publicwhip/lords/2022-10-28a.1696.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2022-10-28a.xml,,,1
Genocide Determination Bill [Hl] - Second Reading,uk.org.publicwhip/lords/2022-10-28a.1696.1,uk.org.publicwhip/lords/2022-10-28a.1721.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2022-10-28a.xml,NA,,1
Animal Welfare (Sentience) Bill [Hl] - Second Reading,uk.org.publicwhip/lords/2021-06-16b.1899.3,uk.org.publicwhip/lords/2021-06-16b.1948.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2021-06-16b.xml,Animal Welfare (Sentience) Act 2022,,1
Second Reading,uk.org.publicwhip/lords/2011-05-13a.1089.3,uk.org.publicwhip/lords/2011-05-13a.1106.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2011-05-13a.xml,Sports Grounds Safety Authority Act 2011,NA,NA
Second Reading (And Remaining Stages),uk.org.publicwhip/lords/2015-07-08a.184.7,uk.org.publicwhip/lords/2015-07-08a.190.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2015-07-08a.xml,European Union (Finance) Act 2015,NA,NA
Census (Return Particulars And Removal Of Penalties) Bill [Hl] - Second Reading,uk.org.publicwhip/lords/2019-05-13b.1428.2,uk.org.publicwhip/lords/2019-05-13b.1442.2,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2019-05-13b.xml,Census (Return Particulars and Removal of Penalties) Act 2019,,1
Control Of Horses Bill — Second Reading,uk.org.publicwhip/lords/2015-02-27a.1898.2,uk.org.publicwhip/lords/2015-02-27a.1912.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2015-02-27a.xml,Control of Horses Act 2015,NA,NA
Local Government (Religious Etc. Observances) Bill — Second Reading,uk.org.publicwhip/lords/2015-02-27a.1912.2,uk.org.publicwhip/lords/2015-02-27a.1920.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2015-02-27a.xml,Local Government (Religious etc. Observances) Act 2015,NA,NA
Local Government (Review Of Decisions) Bill — Second Reading,uk.org.publicwhip/lords/2015-02-27a.1920.1,uk.org.publicwhip/lords/2015-02-27a.1927.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2015-02-27a.xml,Local Government (Review of Decisions) Act 2015,NA,NA
Human Fertilisation And Embryology Bill [Hl],uk.org.publicwhip/lords/2007-11-19b.663.1,uk.org.publicwhip/lords/2007-11-19b.691.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2007-11-19b.xml,Human Fertilisation and Embryology Act 2008,,1
