person_id,family_name,given_name,item
uk.org.publicwhip/person/18819,Prior-Palmer,Otho,http://www.wikidata.org/entity/Q7108710
uk.org.publicwhip/person/22059,McDonald,Oonagh,http://www.wikidata.org/entity/Q7095360
uk.org.publicwhip/person/21873,Smith,Henry,http://www.wikidata.org/entity/Q7052805
uk.org.publicwhip/person/18739,Pentland,Norman,http://www.wikidata.org/entity/Q7052690
uk.org.publicwhip/person/18465,Miscampbell,Norman,http://www.wikidata.org/entity/Q7052612
uk.org.publicwhip/person/17864,Hulbert,Norman,http://www.wikidata.org/entity/Q7052374
uk.org.publicwhip/person/17693,Haseldine,Charles,http://www.wikidata.org/entity/Q7052332
uk.org.publicwhip/person/10230,Godman,Norman,http://www.wikidata.org/entity/Q7052276
uk.org.publicwhip/person/22056,Cole,Norman,http://www.wikidata.org/entity/Q7052083
uk.org.publicwhip/person/16421,Buchan,Norman,http://www.wikidata.org/entity/Q7052015
uk.org.publicwhip/person/16740,Bower,Norman,http://www.wikidata.org/entity/Q7051991
uk.org.publicwhip/person/10245,Griffiths,Nigel,http://www.wikidata.org/entity/Q7032412
uk.org.publicwhip/person/22054,Fisher,Nigel,http://www.wikidata.org/entity/Q7032378
uk.org.publicwhip/person/16661,Birch,Nigel,http://www.wikidata.org/entity/Q7032247
uk.org.publicwhip/person/10524,St Aubyn,Nick,http://www.wikidata.org/entity/Q7027966
uk.org.publicwhip/person/10472,Palmer,Nick,http://www.wikidata.org/entity/Q7027655
uk.org.publicwhip/person/10264,Hawkins,Nick,http://www.wikidata.org/entity/Q7027270
uk.org.publicwhip/person/22052,Scott,Nicholas,http://www.wikidata.org/entity/Q7026184
uk.org.publicwhip/person/16393,Fairbairn,Nicholas,http://www.wikidata.org/entity/Q7025366
uk.org.publicwhip/person/16836,Budgen,Nicholas,http://www.wikidata.org/entity/Q7025126
uk.org.publicwhip/person/22349,Bonsor,Nicholas,http://www.wikidata.org/entity/Q7025093
uk.org.publicwhip/person/22346,Baker,Nicholas,http://www.wikidata.org/entity/Q7025006
uk.org.publicwhip/person/18276,Macpherson,Niall,http://www.wikidata.org/entity/Q7023907
uk.org.publicwhip/person/18237,MacDermot,Niall,http://www.wikidata.org/entity/Q7023902
uk.org.publicwhip/person/22049,Trotter,Neville,http://www.wikidata.org/entity/Q7004872
uk.org.publicwhip/person/19012,Sandelson,Neville,http://www.wikidata.org/entity/Q7004840
uk.org.publicwhip/person/17037,Cooper-Key,Neill,http://www.wikidata.org/entity/Q6989570
uk.org.publicwhip/person/10672,Turner,Neil,http://www.wikidata.org/entity/Q6989435
uk.org.publicwhip/person/19293,Thorne,Neil,http://www.wikidata.org/entity/Q6989409
uk.org.publicwhip/person/25679,O'Brien,Neil,http://www.wikidata.org/entity/Q6989101
uk.org.publicwhip/person/21860,Marten,Neil,http://www.wikidata.org/entity/Q6988931
uk.org.publicwhip/person/22045,Maclean,Neil,http://www.wikidata.org/entity/Q6988912
uk.org.publicwhip/person/21735,Macfarlane,Neil,http://www.wikidata.org/entity/Q6988906
uk.org.publicwhip/person/10224,Gerrard,Neil,http://www.wikidata.org/entity/Q6988615
uk.org.publicwhip/person/24754,Lloyd,Stephen,http://www.wikidata.org/entity/Q695310
uk.org.publicwhip/person/10367,Lloyd,Tony,http://www.wikidata.org/entity/Q695295
uk.org.publicwhip/person/13814,Long,Naomi,http://www.wikidata.org/entity/Q695272
uk.org.publicwhip/person/24716,Lopresti,Jack,http://www.wikidata.org/entity/Q695257
uk.org.publicwhip/person/24884,Lord,Jonathan,http://www.wikidata.org/entity/Q695241
uk.org.publicwhip/person/10371,Loughton,Tim,http://www.wikidata.org/entity/Q695228
uk.org.publicwhip/person/10372,Love,Andrew,http://www.wikidata.org/entity/Q695217
uk.org.publicwhip/person/11057,Lucas,Ian,http://www.wikidata.org/entity/Q695197
uk.org.publicwhip/person/10373,Luff,Peter,http://www.wikidata.org/entity/Q695173
uk.org.publicwhip/person/24856,Lumley,Karen,http://www.wikidata.org/entity/Q695147
uk.org.publicwhip/person/24913,Macleod,Mary,http://www.wikidata.org/entity/Q695131
uk.org.publicwhip/person/12004,MacNeil,Angus,http://www.wikidata.org/entity/Q695092
uk.org.publicwhip/person/10401,MacShane,Denis,http://www.wikidata.org/entity/Q695061
uk.org.publicwhip/person/10402,Mactaggart,Fiona,http://www.wikidata.org/entity/Q695047
uk.org.publicwhip/person/11087,Mahmood,Khalid,http://www.wikidata.org/entity/Q695028
uk.org.publicwhip/person/24788,Mahmood,Shabana,http://www.wikidata.org/entity/Q695007
uk.org.publicwhip/person/11798,Main,Anne,http://www.wikidata.org/entity/Q694996
uk.org.publicwhip/person/25150,Malhotra,Seema,http://www.wikidata.org/entity/Q694984
uk.org.publicwhip/person/11093,Ainger,Nick,http://www.wikidata.org/entity/Q694967
uk.org.publicwhip/person/24764,Maynard,Paul,http://www.wikidata.org/entity/Q694881
uk.org.publicwhip/person/10377,McCabe,Steve,http://www.wikidata.org/entity/Q694869
uk.org.publicwhip/person/24717,McCann,Michael,http://www.wikidata.org/entity/Q694853
uk.org.publicwhip/person/24887,McCartney,Jason,http://www.wikidata.org/entity/Q694825
uk.org.publicwhip/person/24790,McCartney,Karl,http://www.wikidata.org/entity/Q694811
uk.org.publicwhip/person/24733,McClymont,Gregg,http://www.wikidata.org/entity/Q694797
uk.org.publicwhip/person/10679,Ainger,Nick,http://www.wikidata.org/entity/Q694775
uk.org.publicwhip/person/10381,McDonagh,Siobhain,http://www.wikidata.org/entity/Q694759
uk.org.publicwhip/person/17479,Galpern,Myer,http://www.wikidata.org/entity/Q6947392
uk.org.publicwhip/person/10383,McDonnell,John Martin,http://www.wikidata.org/entity/Q694695
uk.org.publicwhip/person/11936,McFadden,Pat,http://www.wikidata.org/entity/Q694676
uk.org.publicwhip/person/24897,McGovern,Alison,http://www.wikidata.org/entity/Q694639
uk.org.publicwhip/person/18599,Nichol,Muriel,http://www.wikidata.org/entity/Q6938655
uk.org.publicwhip/person/11817,Kawczynski,Daniel,http://www.wikidata.org/entity/Q692315
uk.org.publicwhip/person/19373,Turner-Samuels,Moss,http://www.wikidata.org/entity/Q6916603
uk.org.publicwhip/person/11347,Irranca-Davies,Huw,http://www.wikidata.org/entity/Q691388
uk.org.publicwhip/person/11792,Hurd,Nick,http://www.wikidata.org/entity/Q691299
uk.org.publicwhip/person/24892,Huppert,Julian,http://www.wikidata.org/entity/Q691216
uk.org.publicwhip/person/22043,Price,Morgan,http://www.wikidata.org/entity/Q6911814
uk.org.publicwhip/person/18507,Morgan-Giles,Morgan,http://www.wikidata.org/entity/Q6911776
uk.org.publicwhip/person/12016,Hunter,Mark,http://www.wikidata.org/entity/Q691144
uk.org.publicwhip/person/24850,Hunt,Tristram,http://www.wikidata.org/entity/Q691064
uk.org.publicwhip/person/17429,Follick,Mont,http://www.wikidata.org/entity/Q6903069
uk.org.publicwhip/person/10295,Hoyle,Lindsay,http://www.wikidata.org/entity/Q689660
uk.org.publicwhip/person/14131,Howell,John,http://www.wikidata.org/entity/Q689627
uk.org.publicwhip/person/10293,Howarth,Gerald,http://www.wikidata.org/entity/Q689589
uk.org.publicwhip/person/10292,Howarth,George,http://www.wikidata.org/entity/Q689546
uk.org.publicwhip/person/11973,Hosie,Stewart,http://www.wikidata.org/entity/Q689514
uk.org.publicwhip/person/11494,Horwood,Martin,http://www.wikidata.org/entity/Q689483
uk.org.publicwhip/person/24923,Hopkins,Kris,http://www.wikidata.org/entity/Q689452
uk.org.publicwhip/person/10288,Hopkins,Kelvin,http://www.wikidata.org/entity/Q689421
uk.org.publicwhip/person/10285,Hood,Jimmy,http://www.wikidata.org/entity/Q689383
uk.org.publicwhip/person/11599,Holloway,Adam,http://www.wikidata.org/entity/Q689348
uk.org.publicwhip/person/11661,Hollobone,Philip,http://www.wikidata.org/entity/Q689287
uk.org.publicwhip/person/24936,Hollingbery,George,http://www.wikidata.org/entity/Q689239
uk.org.publicwhip/person/10282,Ainger,Nick,http://www.wikidata.org/entity/Q689166
uk.org.publicwhip/person/11592,Hodgson,Sharon,http://www.wikidata.org/entity/Q689041
uk.org.publicwhip/person/22155,Hughes,Ronw,http://www.wikidata.org/entity/Q6890179
uk.org.publicwhip/person/10281,Hodge,Margaret,http://www.wikidata.org/entity/Q688913
uk.org.publicwhip/person/22578,Brown,Ronald,http://www.wikidata.org/entity/Q687767
uk.org.publicwhip/person/22641,Gordon,Mildred,http://www.wikidata.org/entity/Q6850973
uk.org.publicwhip/person/19555,Woodcock,Michael,http://www.wikidata.org/entity/Q6849323
uk.org.publicwhip/person/22040,Thomas,Mike,http://www.wikidata.org/entity/Q6849033
uk.org.publicwhip/person/10461,O'Brien,Mike,http://www.wikidata.org/entity/Q6848224
uk.org.publicwhip/person/10253,Hall,Mike,http://www.wikidata.org/entity/Q6847109
uk.org.publicwhip/person/22608,Welsh,Michael,http://www.wikidata.org/entity/Q6835282
uk.org.publicwhip/person/22038,Ward,Michael,http://www.wikidata.org/entity/Q6835212
uk.org.publicwhip/person/22631,Stern,Michael,http://www.wikidata.org/entity/Q6834620
uk.org.publicwhip/person/22656,Stephen,Michael,http://www.wikidata.org/entity/Q6834599
uk.org.publicwhip/person/10538,Shersby,Michael,http://www.wikidata.org/entity/Q6834367
uk.org.publicwhip/person/22037,Roberts,Michael,http://www.wikidata.org/entity/Q6833909
uk.org.publicwhip/person/22031,O'Neill,Michael,http://www.wikidata.org/entity/Q6833188
uk.org.publicwhip/person/22034,Noble,Michael,http://www.wikidata.org/entity/Q6833078
uk.org.publicwhip/person/22032,Noble,Michael,http://www.wikidata.org/entity/Q6833077
uk.org.publicwhip/person/18586,Neubert,Michael,http://www.wikidata.org/entity/Q6833044
uk.org.publicwhip/person/18427,Meadowcroft,Michael,http://www.wikidata.org/entity/Q6832781
uk.org.publicwhip/person/18416,McNair-Wilson,Michael,http://www.wikidata.org/entity/Q6832761
uk.org.publicwhip/person/22543,McGuire,Michael,http://www.wikidata.org/entity/Q6832717
uk.org.publicwhip/person/22557,Marshall,Michael,http://www.wikidata.org/entity/Q6832552
uk.org.publicwhip/person/22033,Latham,Michael,http://www.wikidata.org/entity/Q6832108
uk.org.publicwhip/person/22622,Knowles,Michael,http://www.wikidata.org/entity/Q6831932
uk.org.publicwhip/person/10209,Foster,Michael,http://www.wikidata.org/entity/Q6831647
uk.org.publicwhip/person/10307,Jack,Michael,http://www.wikidata.org/entity/Q6831544
uk.org.publicwhip/person/10210,Foster,Michael Jabez,http://www.wikidata.org/entity/Q6831542
uk.org.publicwhip/person/17863,Hughes-Young,Michael,http://www.wikidata.org/entity/Q6831280
uk.org.publicwhip/person/17797,Hirst,Michael,http://www.wikidata.org/entity/Q6831158
uk.org.publicwhip/person/17772,Higgs,John,http://www.wikidata.org/entity/Q6831132
uk.org.publicwhip/person/22035,Hamilton,Michael,http://www.wikidata.org/entity/Q6830920
uk.org.publicwhip/person/17386,Fidler,Michael,http://www.wikidata.org/entity/Q6830280
uk.org.publicwhip/person/17318,English,Michael,http://www.wikidata.org/entity/Q6830128
uk.org.publicwhip/person/17059,Coulson,James,http://www.wikidata.org/entity/Q6829497
uk.org.publicwhip/person/10127,Colvin,Michael,http://www.wikidata.org/entity/Q6829396
uk.org.publicwhip/person/16976,Cliffe,Michael,http://www.wikidata.org/entity/Q6829310
uk.org.publicwhip/person/17880,Hutchison,Michael,http://www.wikidata.org/entity/Q6829288
uk.org.publicwhip/person/16905,Carttiss,Michael,http://www.wikidata.org/entity/Q6829147
uk.org.publicwhip/person/19716,Ashton,Hubert,http://www.wikidata.org/entity/Q6829051
uk.org.publicwhip/person/22577,Brown,Michael,http://www.wikidata.org/entity/Q6828858
uk.org.publicwhip/person/16816,Brotherton,Michael,http://www.wikidata.org/entity/Q6828853
uk.org.publicwhip/person/22036,Barnes,Michael,http://www.wikidata.org/entity/Q6828433
uk.org.publicwhip/person/16516,Astor,Michael,http://www.wikidata.org/entity/Q6828289
uk.org.publicwhip/person/16454,Alison,Michael,http://www.wikidata.org/entity/Q6828169
uk.org.publicwhip/person/10344,Kirkbride,Julie,http://www.wikidata.org/entity/Q682694
uk.org.publicwhip/person/19489,Wheatley,Mervyn,http://www.wikidata.org/entity/Q6820944
uk.org.publicwhip/person/19320,Titterington,Meredith,http://www.wikidata.org/entity/Q6818989
uk.org.publicwhip/person/10315,Johnson,Melanie,http://www.wikidata.org/entity/Q6811295
uk.org.publicwhip/person/22029,Lloyd George,Megan,http://www.wikidata.org/entity/Q6808694
uk.org.publicwhip/person/18287,Madden,Max,http://www.wikidata.org/entity/Q6794991
uk.org.publicwhip/person/22026,Webb,Maurice,http://www.wikidata.org/entity/Q6793530
uk.org.publicwhip/person/18676,Orbach,Maurice,http://www.wikidata.org/entity/Q6793398
uk.org.publicwhip/person/22028,Miller,Maurice,http://www.wikidata.org/entity/Q6793354
uk.org.publicwhip/person/22027,Foley,Maurice,http://www.wikidata.org/entity/Q6793110
uk.org.publicwhip/person/17286,Edelman,Maurice,http://www.wikidata.org/entity/Q6793046
uk.org.publicwhip/person/22642,Hicks,Maureen,http://www.wikidata.org/entity/Q6792693
uk.org.publicwhip/person/17024,Colquhoun,Maureen,http://www.wikidata.org/entity/Q6792660
uk.org.publicwhip/person/10922,Green,Matthew,http://www.wikidata.org/entity/Q6790594
uk.org.publicwhip/person/16901,Ainger,Nick,http://www.wikidata.org/entity/Q6790276
uk.org.publicwhip/person/22025,Holt,Mary,http://www.wikidata.org/entity/Q6779785
uk.org.publicwhip/person/10324,Jones,Martyn,http://www.wikidata.org/entity/Q6777642
uk.org.publicwhip/person/19197,Stevens,Martin,http://www.wikidata.org/entity/Q6776676
uk.org.publicwhip/person/10553,Smyth,Martin,http://www.wikidata.org/entity/Q6776629
uk.org.publicwhip/person/10526,Salter,Martin,http://www.wikidata.org/entity/Q6776518
uk.org.publicwhip/person/22627,Redmond,Martin,http://www.wikidata.org/entity/Q6776446
uk.org.publicwhip/person/18886,Redmayne,Martin,http://www.wikidata.org/entity/Q6776445
uk.org.publicwhip/person/22024,McLaren,Martin,http://www.wikidata.org/entity/Q6776167
uk.org.publicwhip/person/18286,Maddan,Martin,http://www.wikidata.org/entity/Q6776111
uk.org.publicwhip/person/16777,Brandon-Bravo,Martin,http://www.wikidata.org/entity/Q6775047
uk.org.publicwhip/person/10964,Hoban,Mark,http://www.wikidata.org/entity/Q677068
uk.org.publicwhip/person/19557,Woodnutt,Mark,http://www.wikidata.org/entity/Q6770418
uk.org.publicwhip/person/19551,Wolfson,Mark,http://www.wikidata.org/entity/Q6770405
uk.org.publicwhip/person/10598,Todd,Mark,http://www.wikidata.org/entity/Q6770012
uk.org.publicwhip/person/22628,Robinson,Mark,http://www.wikidata.org/entity/Q6769471
uk.org.publicwhip/person/24782,Hinds,Damian,http://www.wikidata.org/entity/Q676947
uk.org.publicwhip/person/22237,Hughes,William,http://www.wikidata.org/entity/Q6768138
uk.org.publicwhip/person/17765,Hewitson,Mark,http://www.wikidata.org/entity/Q6768019
uk.org.publicwhip/person/24881,Hilling,Julie,http://www.wikidata.org/entity/Q676781
uk.org.publicwhip/person/10198,Fisher,Mark,http://www.wikidata.org/entity/Q6767617
uk.org.publicwhip/person/11605,Hillier,Meg,http://www.wikidata.org/entity/Q676658
uk.org.publicwhip/person/10961,Heyes,David,http://www.wikidata.org/entity/Q676471
uk.org.publicwhip/person/10958,Hermon,Sylvia,http://www.wikidata.org/entity/Q676383
uk.org.publicwhip/person/10440,Moran,Margaret,http://www.wikidata.org/entity/Q6759736
uk.org.publicwhip/person/17756,Herbison,Peggy,http://www.wikidata.org/entity/Q6759511
uk.org.publicwhip/person/19569,Worsley,William,http://www.wikidata.org/entity/Q6758548
uk.org.publicwhip/person/18128,Lipton,Marcus,http://www.wikidata.org/entity/Q6758285
uk.org.publicwhip/person/21984,Fox,Marcus,http://www.wikidata.org/entity/Q6758169
uk.org.publicwhip/person/22604,Thornton,Malcolm,http://www.wikidata.org/entity/Q6742667
uk.org.publicwhip/person/19207,Stoddart-Scott,Malcolm,http://www.wikidata.org/entity/Q6742660
uk.org.publicwhip/person/10529,Savidge,Malcolm,http://www.wikidata.org/entity/Q6742616
uk.org.publicwhip/person/10447,Moss,Malcolm,http://www.wikidata.org/entity/Q6742518
uk.org.publicwhip/person/18384,McCorquodale,Malcolm,http://www.wikidata.org/entity/Q6742487
uk.org.publicwhip/person/18266,Macmillan,Malcolm,http://www.wikidata.org/entity/Q6742476
uk.org.publicwhip/person/18278,Macpherson,Malcolm,http://www.wikidata.org/entity/Q6742467
uk.org.publicwhip/person/10274,Hepburn,Stephen,http://www.wikidata.org/entity/Q673854
uk.org.publicwhip/person/10955,Hendry,Charles,http://www.wikidata.org/entity/Q673765
uk.org.publicwhip/person/10682,Hendrick,Mark,http://www.wikidata.org/entity/Q673628
uk.org.publicwhip/person/24828,Henderson,Gordon,http://www.wikidata.org/entity/Q673525
uk.org.publicwhip/person/11420,Hemming,John,http://www.wikidata.org/entity/Q673430
uk.org.publicwhip/person/24841,Heaton-Harris,Chris,http://www.wikidata.org/entity/Q673322
uk.org.publicwhip/person/10269,Heath,David,http://www.wikidata.org/entity/Q673199
uk.org.publicwhip/person/18927,Ridealgh,Mabel,http://www.wikidata.org/entity/Q6721510
uk.org.publicwhip/person/10533,Shaw,Jonathan R,http://www.wikidata.org/entity/Q672124
uk.org.publicwhip/person/25662,Khan,Afzal,http://www.wikidata.org/entity/Q6712373
uk.org.publicwhip/person/10323,Jones,Lynne,http://www.wikidata.org/entity/Q6709370
uk.org.publicwhip/person/19385,Ungoed-Thomas,Lynn,http://www.wikidata.org/entity/Q6709269
uk.org.publicwhip/person/11845,Waltho,Lynda,http://www.wikidata.org/entity/Q6708590
uk.org.publicwhip/person/18363,Maydon,Stephen,http://www.wikidata.org/entity/Q6708432
uk.org.publicwhip/person/11784,Rowen,Paul,http://www.wikidata.org/entity/Q670788
uk.org.publicwhip/person/19517,Wilkes,Lyall,http://www.wikidata.org/entity/Q6707056
uk.org.publicwhip/person/25165,Powell,Lucy,http://www.wikidata.org/entity/Q6698469
uk.org.publicwhip/person/18613,Noel-Buxton,,http://www.wikidata.org/entity/Q6698437
uk.org.publicwhip/person/22020,Middleton,Lucy,http://www.wikidata.org/entity/Q6698422
uk.org.publicwhip/person/14670,Tolley,Louis,http://www.wikidata.org/entity/Q6688282
uk.org.publicwhip/person/18490,Scott,William,http://www.wikidata.org/entity/Q6680030
uk.org.publicwhip/person/17209,Douglas-Hamilton,Malcolm,http://www.wikidata.org/entity/Q6679747
uk.org.publicwhip/person/22019,Williams,Llywelyn,http://www.wikidata.org/entity/Q6662986
uk.org.publicwhip/person/19241,Summerskill,Edith,http://www.wikidata.org/entity/Q665743
uk.org.publicwhip/person/10441,Morgan,Alasdair,http://www.wikidata.org/entity/Q662910
uk.org.publicwhip/person/22092,Moss,Reginald,http://www.wikidata.org/entity/Q662521
uk.org.publicwhip/person/10204,Follett,Barbara,http://www.wikidata.org/entity/Q660827
uk.org.publicwhip/person/10476,Perham,Linda,http://www.wikidata.org/entity/Q6551892
uk.org.publicwhip/person/10229,Gilroy,Linda,http://www.wikidata.org/entity/Q6551595
uk.org.publicwhip/person/19198,Stevens,Lewis,http://www.wikidata.org/entity/Q6537073
uk.org.publicwhip/person/19094,Silkin,Lewis,http://www.wikidata.org/entity/Q6537050
uk.org.publicwhip/person/16903,Carter-Jones,Lewis,http://www.wikidata.org/entity/Q6536400
uk.org.publicwhip/person/21892,Hutchinson,Hugh,http://www.wikidata.org/entity/Q6531882
uk.org.publicwhip/person/22016,Thomas,Leslie,http://www.wikidata.org/entity/Q6531177
uk.org.publicwhip/person/19168,Spriggs,Leslie,http://www.wikidata.org/entity/Q6531156
